店铺名称,手机品牌,商品编号,商品名称,CPU型号,后摄主摄像素,前摄主摄像素,系统,商品评价量,手机价格
京合旗舰店,荣耀（HONOR）,10031900000000,荣耀（HONOR）荣耀 50 Pro,骁龙778G,10800万像素,3200万像素,Android,2000+,2989
众盛手机专营店,荣耀（HONOR）,67286554733,荣耀（HONOR）9A,MT6765,1300万像素,800万像素,Android,1万+,849
vivo官方旗舰店,vivo,10040000000000,vivoY30,,1300万像素,800万像素,Android,1万+,1299
优爱特手机专营店,真我（realme）,10029000000000,真我（realme）realme 真我 X7Pro 至尊版,天玑1000plus,6400万像素,3200万像素,Android,2000+,2109
OPPO南邦手机专卖店,OPPO,10024900000000,OPPOA32,其他,1300万像素,800万像素,Android,2000+,799
疆界互联旗舰店,Apple,10035700000000,Apple 苹果iPhone 13 (A2634) 5G手机 午夜色【官方标配】 128GB,其他,其他,其他,iOS,2万+,5447
摩托罗拉手机官方旗舰店,摩托罗拉（Motorola）,10047500000000,摩托罗拉（Motorola）S30冠军版,骁龙888 Plus,10800万像素,1600万像素,Android,500+,2499
魅族京东自营旗舰店,魅族（MEIZU）,100027000000,魅族18s Pro,骁龙888 Plus,5000万像素,4400万像素,Android,5000+,4599
天翼电信京东自营旗舰店,OPPO,100017000000,OPPOReno7,,,,Android,1000+,2599
中国电信自营旗舰店,vivo,100036000000,vivoiQOO U5x,,,,Android,500+,869
掌视界数码旗舰店,华为（HUAWEI）,10022900000000,华为（HUAWEI）华为 Mate40 Pro,其他,5000万像素,1300万像素,Android,2万+,7469
中国电信自营旗舰店,荣耀（HONOR）,100035000000,荣耀荣耀60 SE,,,,Android,1000+,2499
准正二手手机专营店,小米（MI）,62062556926,小米（MI） 红米4A 二手手机 安卓智能手机 备用机   全网通手机 二手 9新 黑色 2G+16G（全网通）,,,,,1000+,198
愉快二手手机专营店,华为（HUAWEI）,33106401369,华为（HUAWEI）nova4,,,,,1000+,749
金点优选手机旗舰店,朵唯（DOOV）,10037400000000,朵唯（DOOV）D30 Pro,,,,Android,5000+,499
天翼电信京东自营旗舰店,麦芒,100011000000,麦芒麦芒9,其他,6400万像素,1600万像素,Android,2000+,1299
中国电信自营旗舰店,Apple,100020000000,AppleiPhone 13,,,,iOS,1万+,5399
炜东电商旗舰店,华为（HUAWEI）,10025600000000,华为（HUAWEI）nova 8,麒麟985,6400万像素,3200万像素,Android,2万+,3299
头号卖家旗舰店,vivo,10034800000000,vivoiQOO 8,骁龙888,4800万像素,1600万像素,Android,2000+,2999
努比亚京东自营旗舰店,努比亚（nubia）,100011000000,努比亚红魔6R,骁龙888,6400万像素,1600万像素,Android,1万+,3099
掌视界数码旗舰店,华为（HUAWEI）,10037600000000,华为（HUAWEI）p50pro/p50,,,,HarmonyOS 2,2000+,5958
天天数码二手手机专营店,vivo,10022100000000,vivovivo Y66,,,,,5000+,238
朵唯手机京东自营旗舰店,朵唯（DOOV）,100015000000,朵唯朵唯 D50 Pro,,1600万像素,800万像素,Android,2000+,659
上海电信京东自营旗舰店,华为（HUAWEI）,100030000000,华为Mate 40 Pro,,,,EMUI 11.0（基于Android 10）（可HOTA升级至HarmonyOS，具体升级时间以官方公布的HOTA升级计划为准）,2000+,7499
AGM京东自营官方旗舰店,AGM,100026000000,AGMM7,其他,其他,,功能机,2000+,585
小米移动京东自营旗舰店,小米（MI）,100020000000,小米Redmi K40S,,,,Android,200+,1999
拍拍严选官方旗舰店,Apple,67019983604,Apple苹果 iPhone 11 Pro,,,,,1万+,4079
山东电信京东自营旗舰店,vivo,100016000000,vivoiQOO Z5,,,,Android,1000+,1989
京东移动生态自营专区,iQOO,100021000000,iQOONEO5SE,,,,Android,55,2299
疆界互联旗舰店,荣耀（HONOR）,10041700000000,荣耀（HONOR）荣耀30Plus,,,,Android,2000+,1999
上海电信京东自营旗舰店,荣耀（HONOR）,100018000000,荣耀荣耀X30,,,,Android,2000+,2099
和英科技手机专营店,索爱（soaiy）,10029900000000,索爱（soaiy）P90,其他,其他,1300万像素,Android,2000+,999
炜东电商旗舰店,小米（MI）,10039000000000,小米（MI）红米note11pro,天玑920,,,Android,5000+,1999
小龙马二手手机专营店,OPPO,10045800000000,OPPOOPPO R9s,,,,,500+,326
炜东电商旗舰店,真我（realme）,10026700000000,realme 真我GT 5G 全新GT旗舰 骁龙888 长续航游戏手机 8G+128G 深海飞艇 全网通,骁龙888,6400万像素,1600万像素,Android,500+,1899
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,100012000000,飞利浦E529,其他,其他,其他,功能机,1万+,219
天润智能手机专营店,海语（HAIYU）,10044900000000,海语（HAIYU）V1M,,1300万像素,1300万像素,Android,500+,399
久汇通手机旗舰店,华为（HUAWEI）,10031700000000,华为（HUAWEI）nova 9se,其他,10800万像素,1600万像素,Android,2000+,2689
京东之家官方旗舰店,OPPO,10045900000000,OPPOReno6 Pro,,,,Android,200+,2449
博恒聚优手机专营店,OPPO,10040900000000,OPPOOPPO Reno7 Pro,,,,Android,500+,4199
天翼电信京东自营旗舰店,OPPO,100021000000,OPPOA96,,,,Android,500+,2249
京东移动生态自营专区,荣耀（HONOR）,100033000000,荣耀荣耀 X30i ,,,,Android,1000+,1269
谷风羽二手手机专营店,Apple,10024500000000,Apple苹果5s iPhone5s,,,,,2000+,346
准正二手手机专营店,OPPO,47795864774,OPPO R9 二手手机 安卓智能拍照手机  4G全网通  双卡双待备用手机 二手9新 金色  4G+64G 4G+64G,,,,,1000+,308
伟德手机专营店,小米（MI）,72045412013,小米（MI）红米9A,其他,1300万像素,500万像素,Android,2万+,609
拍拍严选官方旗舰店,Apple,10023900000000,AppleApple iPhone 12,,,,,2万+,3929
,飞利浦（PHILIPS）,100003000000,飞利浦E288,其他,其他,无前置摄像头,功能机,2万+,168
纽曼京东自营官方旗舰店,纽曼（Newman）,100021000000,纽曼K99 mini,其他,无后置摄像头,无前置摄像头,功能机,1万+,129
四川电信京东自营旗舰店,荣耀（HONOR）,100026000000,荣耀新品手机,其他,6400万像素,其他,Android,500+,1099
中国电信自营旗舰店,vivo,100031000000,vivoiQOO Neo5 SE,,,,其他,1000+,1749
Apple产品京东自营旗舰店,Apple,100027000000,AppleiPhone 13 mini,,1200万像素,1200万像素,iOS,10万+,7299
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,100015000000,飞利浦E308,,,,功能机,1万+,195
天翼电信京东自营旗舰店,OPPO,100027000000,OPPOK9 Pro,,,,Android,1000+,2199
卡仕盾优品二手手机专营店,APPLE,10024200000000,APPLEApple iPhone 8 Plus,,,,,2万+,1269
OPPO京东自营官方旗舰店,OPPO,100018000000,OPPOFind X3 Pro,骁龙888,5000万像素,3200万像素,Android,5万+,5499
江苏移动京东自营店,荣耀（HONOR）,100019000000,荣耀荣耀50 SE,天玑900,6400万像素,1600万像素,Android,76,1699
京东电竞手机官方旗舰店,荣耀（HONOR）,10033400000000,荣耀畅玩20 5000mAh大电池 老人学生智能手机 幻夜黑 6GB+128GB,Unisoc T610,1300万像素,500万像素,Android,1000+,899
vivo官方旗舰店,vivo,10049100000000,vivoX80,,,,Android,200+,3999
中国电信自营旗舰店,vivo,100028000000,vivoT1,,,,Android,200+,2169
摩托罗拉手机京东自营官方旗舰店,摩托罗拉（Motorola）,100031000000,摩托罗拉moto g71,,5000万像素,1600万像素,Android,500+,1599
微炫数码旗舰店,小米（MI）,10024800000000,小米 Redmi 红米Note9 5G手机 云墨灰 8GB+128GB,其他,其他,其他,Android,5000+,1089
京东移动生态自营专区,荣耀（HONOR）,100033000000,荣耀荣耀 60 Pro,,,,Android,100+,3699
诺基亚手机京东自营旗舰店,诺基亚（NOKIA）,100028000000,诺基亚225,其他,其他,无前置摄像头,功能机,2000+,329
,飞利浦（PHILIPS）,100001000000,飞利浦E259S,其他,其他,无前置摄像头,功能机,2万+,288
京东电竞手机官方旗舰店,Apple,10038300000000,AppleiPhone13 Pro,,,,iOS,2000+,8618
iQOO官方旗舰店,vivo,10037900000000,vivoiQOO 7,骁龙888,4800万像素,1600万像素,Android,2万+,2798
京东移动生态自营专区,荣耀（HONOR）,100037000000,荣耀荣耀Play6T,,,,Android,24,1199
天翼电信京东自营旗舰店,小米（MI）,100021000000,小米Redmi Note9 Pro,骁龙750G,1亿像素,1600万像素,Android,2000+,1339
中兴京东自营官方旗舰店,中兴（ZTE）,100020000000,中兴ZTE A2022P,骁龙888,6400万像素,1600万像素,Android,2000+,4698
OPPO优品专卖店,OPPO,10031200000000,OPPOReno6 pro,其他,6400万像素,3200万像素,Android,2000+,2499
金诚旗舰店,朵唯（DOOV）,10038700000000,朵唯（DOOV）D11 pro,,1600万像素,800万像素,Android,1000+,619
华为京东自营官方旗舰店,麦芒,100013000000,麦芒麦芒10SE,其他,1300万像素,800万像素,其他,1万+,1699
秦王湖手机旗舰店,荣耀（HONOR）,10043700000000,荣耀X30 新品5G手机 骁龙6nm疾速5G芯片 66W快速充电 120Hz全视屏 魅海蓝 12GB+256GB送碎屏险90天,其他,其他,其他,Android,2000+,2299
索爱（soaiy）手机京东自营旗舰店,索爱（soaiy）,100027000000,索爱20280712Q,其他,1600万像素,800万像素,Android,2000+,619
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,8184520,飞利浦E163K,其他,其他,无前置摄像头,功能机,5万+,119
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,100011000000,飞利浦E533,其他,其他,其他,功能机,5000+,489
锐敏二手商品专营店,荣耀（honor）,10039500000000,荣耀（honor）华为荣耀20,麒麟980,4800万像素,3200万像素,HarmonyOS 2.0.1,500+,1020
广东联通京东自营旗舰店,荣耀（HONOR）,100031000000,荣耀荣耀X30,,,,Android,500+,1859
一佳手机专营店,荣耀（HONOR）,10031200000000,荣耀Play5T / Play5TPro 全网通4G手机 Play5T 钛空银 8+128GB【官方标配】,Unisoc T610,1300万像素,500万像素,Android,2000+,969
京铠玄手机旗舰店,华为（HUAWEI）,10045500000000,华为mate40epro 5G手机 【Mate40E Pro】亮黑色 8+256GB【华为原装66W充电套装】,,5000万像素,1300万像素,HarmonyOS 2,1000+,7149
耐谷手机旗舰店,Apple,10037900000000,Apple 苹果13 iPhone 13 支持移动联通电信5G 双卡双待手机 星光色 128GB,,,,iOS,1万+,5498
天润智能手机专营店,索野（SOYES）,10049800000000,新品！5G移动联通电信卡通用全网通4G智能手机老年人学生备用手机全新原封正品双卡双待索野大屏手机 天空之境（16GB）,其他,1600万像素,1300万像素,Android,100+,299
华信通手机专营店,荣耀（HONOR）,10033200000000,荣耀X20SE 5G手机 幻夜黑 全网通（8+128G）碎屏险套餐,天玑900,6400万像素,1600万像素,Android,5000+,1329
纽曼京东自营官方旗舰店,纽曼（Newman）,100011000000,纽曼L8,其他,无后置摄像头,无前置摄像头,功能机,5万+,99
京东之家官方旗舰店,荣耀（HONOR）,10038900000000,荣耀（HONOR）荣耀X30i,,,,Android,2000+,1249
沪淼手机专营店,华为（HUAWEI）,10046900000000,华为 HUAWEI 畅享20 AI三摄闪拍 5000mAh大电池 5G 畅玩20黑色 4+64GB,其他,其他,其他,Android,1000+,768
小米手机官方旗舰店,小米（MI）,10032600000000,Redmi Note10 Pro 5G智能手机 天玑1100液冷游戏芯120Hz变速金刚红米小米 幻青 8GB+256GB,天玑1100,6400万像素,1600万像素,Android,2万+,1899
京东移动生态自营专区,OPPO,100037000000,OPPOK9x,,,,Android,200+,1699
唯尔优品二手商品专营店,OPPO,60992076267,OPPO A37 二手手机 全网通安卓智能手机 9成新 玫瑰金 2G+16G移动版,,,,,1万+,199
,Apple,100021000000,AppleiPhone 13,,,,iOS,3,5990
天翼电信京东自营旗舰店,荣耀（HONOR）,100025000000,荣耀荣耀X20,天玑900,6400万像素,1600万像素,Android,5000+,1689
天翼电信京东自营旗舰店,小米（MI）,100012000000,小米红米Note,其他,其他,其他,Android,2000+,1499
准正二手手机专营店,华为（HUAWEI）,10048800000000,华为 畅享6S 二手手机 高通骁龙435处理器 八核CPU 智能备用机  全网通手机 金色 3G+32G【全网通】 9成新,,,,,5000+,268
天天数码二手手机专营店,OPPO,10021800000000,OPPOOPPO R9S,,,,,1000+,388
iQOO官方旗舰店,vivo,10042500000000,vivoiQOO 9,骁龙8,,,Android,2000+,3969
景威手机专营店,小米（MI）,10042600000000,小米（MI） 11,,,,Android,200+,2599
天天数码二手手机专营店,OPPO,10021600000000,OPPO A37 二手手机 安卓智能拍照二手手机 3 4G全网通 5.0英寸大屏 备用老人机 9成新 金色 2G+16G 全网通,,,,,200+,189
守护宝手机京东自营旗舰店,守护宝,100025000000,守护宝K580 4G版,紫光展锐,其他,无前置摄像头,功能机,2000+,279
Unihertz手机旗舰店,Unihertz,10044800000000,Unihertz Titan pocket泰坦二代QWERTY智能手机双卡双待移动联通电信4G全网通 黑色 6G+256G,,,,Android,1000+,1969
小米手机官方旗舰店,小米（MI）,10037700000000,小米（MI）新品,骁龙778G,6400万像素,3200万像素,Android,2000+,2899
,飞利浦（PHILIPS）,100007000000,飞利浦E258C,其他,其他,无前置摄像头,功能机,5万+,233
中国电信自营旗舰店,麦芒,100018000000,麦芒麦芒9,其他,6400万像素,1600万像素,Android,1000+,1499
广州电信京东自营旗舰店,荣耀（HONOR）,100013000000,荣耀新品手机,Unisoc T610,1300万像素,500万像素,Android,2000+,1089
京东电竞手机官方旗舰店,荣耀（HONOR）,10033400000000,荣耀50SE 全网通5G手机 1亿像素 流光幻镜 8GB+256GB,天玑900,1亿像素,1600万像素,Android,100+,1898
形派手机旗舰店,糖果（sugar）,10026500000000,糖果（sugar）S13 Max,其他,1600万像素,800万像素,Android,2000+,499
iQOO耀诚鑫专卖店,iQOO,10042100000000,iQOONeo5S,,,,Android,2000+,2799
realme真我官方旗舰店,真我（realme）,10043200000000,真我（realme）RMX3300,,,,Android,500+,4199
微炫数码旗舰店,小米（MI）,10039000000000,小米 红米Note11 5G新品手机 微醺薄荷 6GB+128GB,其他,其他,其他,Android,1000+,1199
拾锦二手商品专营店,Apple,10044500000000,Apple iPhone 11 Pro 苹果11 Pro 二手苹果手机 大陆国行全网通二手95新 暗夜绿色 64GB【赠送5件套】,,,,,500+,3008
伟德手机专营店,荣耀（HONOR）,10030400000000,荣耀畅玩20 手机 5000mAh超大电池续航 6.5英寸大屏 冰岛白 6GB+128GB,其他,1300万像素,500万像素,Android,5000+,949
京合旗舰店,华为（HUAWEI）,10046100000000,华为（HUAWEI）nova 9 SE,,,,HarmonyOS 2.0.1,200+,2399.01
疆界互联旗舰店,华为（HUAWEI）,10037600000000,华为（HUAWEI）P50,骁龙888 4G,5000万像素,1300万像素,HarmonyOS 2,5000+,4788
华信通手机专营店,荣耀（HONOR）,10045600000000,荣耀（HONOR）荣耀X30,,,,Android,50,1759
头号卖家旗舰店,荣耀（HONOR）,10041000000000,荣耀（HONOR）荣耀60SE,,,,Android,500+,2299
天翼电信京东自营旗舰店,OPPO,100019000000,OPPOA36,,,,Android,200+,989
欧申达手机专营店,金立（Gionee）,10047200000000,金立（Gionee）G13,,,,Android,200+,699
炜东电商旗舰店,Apple,10046000000000,【20w原装充套餐可选】Apple 苹果 iPhone 13 (A2634) 5G 双卡双待手机 绿色 128GB（标配）,其他,其他,其他,iOS,2万+,5458
长沙联通官方自营旗舰店,华为（HUAWEI）,100018000000,华为荣耀X30i,天玑810,,,Android,500+,1899
中国电信自营旗舰店,荣耀（HONOR）,100019000000,荣耀荣耀PLAY5T 活力版,MT6765,1300万像素,,Android,200+,979
OPPO官方直营旗舰店,OPPO,10048600000000,OPPOOPPO A57,,,,Android,200+,1499
华信通手机专营店,华为（HUAWEI）,10047000000000,华为（HUAWEI）P50 E,,,,HarmonyOS 2.0.1,100+,4088
三盛数码二手手机专营店,华为,10047700000000,华为p20,,2000万像素,2400万像素,HarmonyOS 2,200+,679
纽曼京东自营官方旗舰店,纽曼（Newman）,100023000000,纽曼K99 mini,,无后置摄像头,无前置摄像头,功能机,2000+,118
形派手机旗舰店,朵唯（DOOV）,10043000000000,朵唯（DOOV）T30,,,,功能机,500+,129
OKSJ手机旗舰店,Apple,10037100000000,AppleiPhone 13,,,,iOS,2万+,5429
银河信业手机专营店,华为（HUAWEI）,59959539689,华为（HUAWEI）华为Mate40RS 保时捷 5G,麒麟9000,5000万像素,1300万像素,Android,200+,12399
兰珊手机旗舰店,vivo,10047100000000,vivovivo iQOO Neo6,骁龙8 Gen 1,,,Android,200+,3299
唯尔优品二手商品专营店,OPPO,30169175871,OPPOOPPO A57,,,,,1万+,238
拍拍严选官方旗舰店,Apple,10023900000000,Apple iPhone 苹果12 Pro Max 二手手机 支持移动联通电信5G 学生机 国行正品 石墨色 256GB,,,,,1万+,6259
小龙马二手手机专营店,OPPO,10040100000000,OPPOOPPO A59s,,,,,1000+,266
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,100017000000,飞利浦E527,紫光展锐,其他,无前置摄像头,功能机,5万+,283
Apple智慧生活专卖店,Apple,10037200000000,AppleiPhone 13,其他,,,iOS,1000+,5999
奥马科技手机专营店,酷比（koobee）,10032900000000,酷比（koobee）M20pro,,,,,500+,699
奥马科技手机专营店,酷比（koobee）,10032900000000,酷比（koobee）M20pro,,,,,500+,699
优爱特手机专营店,真我（realme）,10025900000000,真我（realme）真我Q2 Pro,天玑800U,4800万像素,1600万像素,Android,1000+,1249
京合旗舰店,荣耀（HONOR）,10040800000000,荣耀（HONOR）荣耀60 Pro,骁龙778G,10800万像素,,Android,1000+,3989
微炫数码旗舰店,荣耀（HONOR）,63065075395,荣耀畅玩20手机 全网通4G手机 老人机 学生智能机 备用机 5000毫安超大电池 幻夜黑 全网通(6GB 128GB),Unisoc T610,1300万像素,500万像素,Android,2000+,939
OPPO手机乐良专卖店,OPPO,10026000000000,OPPOA93系列,其他,4800万像素,800万像素,Android,2000+,1799
京域手机旗舰店,vivo,10027100000000,vivoiQOO Neo6,,,,Android,1万+,3299
上海电信京东自营旗舰店,荣耀（HONOR）,100026000000,荣耀荣耀50 Pro,骁龙778G,10800万像素,1200万像素,Android,200+,2699
天翼电信京东自营旗舰店,荣耀（HONOR）,100035000000,荣耀新品手机,,,,Android,100+,4899
谷风羽二手手机专营店,Apple,10024500000000,Apple苹果6plus iphone6Plus,,,,,5000+,666
炜东电商旗舰店,华为（HUAWEI）,10047100000000,华为（HUAWEI）优畅享50 PLUS,,,,Android,200+,2349
中国电信自营旗舰店,华为（HUAWEI）,100016000000,华为Mate 40 Pro,,5000万像素,1300万像素,HarmonyOS 2,1000+,7599
一加手机京东自营官方旗舰店,一加,100038000000,一加新品,,,,其他,0,9999
